EmployeeID,Name,Department,Age,Salary,PerformanceScore,JoinDate,MonthlySales,TenureYears,PerformanceBand
1264,Employee_264,Marketing,50.0,65550.58263177049,4.596295583307944,2021-05-19,13397.43,3.6,Medium
1265,Employee_265,Finance,41.0,72880.27285222056,3.7453089129405086,2021-05-24,29644.2,3.6,Low
1266,Employee_266,HR,48.0,53666.6518445271,5.57324796765648,2021-05-29,36193.21,3.6,Medium
1267,Employee_267,HR,46.0,61195.95971180682,6.427283997076699,2021-06-02,51897.54,3.6,Medium
1268,Employee_268,HR,31.0,55060.21908694712,7.6350353588271,2021-06-07,39751.96,3.6,High
1269,Employee_269,Engineering,44.0,94867.41111768456,8.359222563391965,2021-06-12,43780.91,3.6,High
1270,Employee_270,Engineering,42.0,98580.08416561368,8.250722909141704,2021-06-17,34358.01,3.5,High
1271,Employee_271,Finance,42.0,76028.99958624433,6.7162654796512165,2021-06-21,66238.36,3.5,Medium
1272,Employee_272,Finance,34.0,80289.35118060886,7.7137164392866655,2021-06-26,24726.26,3.5,High
1273,Employee_273,Finance,58.0,82102.24989734298,5.644372342713373,2021-07-01,29511.43,3.5,Medium
1274,Employee_274,Support,54.0,63380.26561489098,7.171606069457419,2021-07-05,32614.63,3.5,High
1275,Employee_275,Marketing,45.0,52209.70410115585,3.823549996126084,2021-07-10,48140.57,3.5,Low
1276,Employee_276,Marketing,32.0,65766.74528892897,6.382365359776758,2021-07-15,24417.1,3.5,Medium
1277,Employee_277,Finance,38.0,65556.11957683244,5.910776024938641,2021-07-19,42035.78,3.5,Medium
1278,Employee_278,Marketing,25.0,49997.2921526488,8.083057516159894,2021-07-24,42473.65,3.4,High
1279,Employee_279,HR,46.0,41725.51614703561,5.242801515116411,2021-07-29,29584.63,3.4,Medium
1280,Employee_280,Finance,51.0,75939.4662107383,6.432037567016844,2021-08-03,41838.92,3.4,Medium
1281,Employee_281,Finance,41.0,75019.030657432,6.606393656439664,2021-08-07,41838.92,3.4,Medium
1282,Employee_282,Engineering,42.0,94804.94435086125,5.558016743710383,2021-08-12,23243.89,3.4,Medium
1283,Employee_283,Engineering,41.0,87291.436229168,4.6608327116409285,2021-08-17,41494.09,3.4,Medium
1284,Employee_284,Sales,40.0,55040.977014140924,7.950265837977625,2021-08-21,15103.67,3.4,High
1285,Employee_285,Marketing,40.0,69813.0323505126,5.019275453085184,2021-08-26,7827.96,3.4,Medium
1286,Employee_286,Sales,33.0,53996.4366949649,3.1144870566795078,2021-08-31,47992.5,3.3,Low
1287,Employee_287,Engineering,58.0,90295.705181143,7.035183328000372,2021-09-04,55734.55,3.3,High
1288,Employee_288,Marketing,38.0,61079.473777521474,7.790695951912088,2021-09-09,32997.95,3.3,High
1289,Employee_289,Engineering,58.0,99039.6512289318,5.774868075045632,2021-09-14,29978.94,3.3,Medium
1290,Employee_290,Marketing,49.0,43797.0190566861,4.535770721359485,2021-09-18,38681.63,3.3,Medium
1291,Employee_291,Sales,56.0,72941.60494620894,7.320895536470636,2021-09-23,22816.93,3.3,High
1292,Employee_292,Sales,39.0,57563.56509314212,5.066399239542331,2021-09-28,19549.41,3.3,Medium
1293,Employee_293,Finance,35.0,73198.96656033924,4.9873795470990085,2021-10-03,50614.55,3.2,Medium
1294,Employee_294,Engineering,56.0,85183.44291201328,7.078561027580212,2021-10-07,40135.57,3.2,High
1295,Employee_295,Sales,28.0,61456.26825756213,7.233510064053535,2021-10-12,55973.15,3.2,High
1296,Employee_296,Marketing,34.0,60575.448603397264,7.995510759647021,2021-10-17,7896.01,3.2,High
1297,Employee_297,Finance,39.0,84507.78332927759,4.846505647915636,2021-10-21,18989.89,3.2,Medium
1298,Employee_298,Sales,58.0,37702.06902323662,4.381409720795905,2021-10-26,40214.98,3.2,Medium
1299,Employee_299,Marketing,34.0,62106.5499586861,6.527096841338484,2021-10-31,38681.63,3.2,Medium
1300,Employee_300,Sales,57.0,59902.14818052911,4.856676134364905,2021-11-04,52704.96,3.2,Medium
1301,Employee_301,Sales,52.0,52763.5312676429,6.850707719114119,2021-11-09,42622.27,3.1,Medium
1302,Employee_302,Marketing,41.0,55144.01012031545,6.062952436170873,2021-11-14,42469.83,3.1,Medium
1303,Employee_303,Marketing,37.0,55644.51265237551,4.907188674277753,2021-11-19,34158.98,3.1,Medium
1304,Employee_304,Marketing,30.0,62095.67123241394,6.162671471961247,2021-11-23,63863.57,3.1,Medium
1305,Employee_305,HR,30.0,28280.49318823153,7.097452694533251,2021-11-28,23454.65,3.1,High
1306,Employee_306,Support,59.0,56580.17953275876,9.277916339166438,2021-12-03,45385.3,3.1,High
1307,Employee_307,Marketing,32.0,54238.41758764979,6.830622755973096,2021-12-07,25182.87,3.1,Medium
1308,Employee_308,Engineering,43.0,91533.6323684014,6.966825378210483,2021-12-12,48021.68,3.1,Medium
1309,Employee_309,Finance,54.0,74405.2272014568,4.939656558045472,2021-12-17,24444.74,3.0,Medium
1310,Employee_310,Engineering,57.0,83690.33535224452,6.223330868298988,2021-12-21,51157.24,3.0,Medium
1311,Employee_311,Engineering,44.0,88427.53911601205,6.7566082169631,2021-12-26,41681.57,3.0,Medium
1312,Employee_312,Sales,55.0,30577.117112493957,4.463300617783129,2021-12-31,66169.59,3.0,Medium
1313,Employee_313,Sales,30.0,63785.48328799686,5.54710978256635,2022-01-04,35784.71,3.0,Medium
1314,Employee_314,Support,45.0,57960.82800386597,4.726094889978016,2022-01-09,46374.49,3.0,Medium
1315,Employee_315,Finance,29.0,49588.07737673496,2.3728092362598097,2022-01-14,28305.16,3.0,Low
1316,Employee_316,HR,28.0,45122.085479644855,2.834279004000498,2022-01-19,35681.6,3.0,Low
1317,Employee_317,Engineering,57.0,75241.56746111023,6.131242232356404,2022-01-23,41586.24,2.9,Medium
1318,Employee_318,Sales,39.0,52867.11614215113,6.114904794947722,2022-01-28,17091.7,2.9,Medium
1319,Employee_319,Sales,24.0,62783.63601665153,5.663465103520931,2022-02-02,18735.64,2.9,Medium
1320,Employee_320,Engineering,49.0,101847.7067910795,6.095200892967017,2022-02-06,48997.89,2.9,Medium
1321,Employee_321,Marketing,41.0,73462.23827312217,6.988817725951836,2022-02-11,37808.7,2.9,Medium
1322,Employee_322,HR,42.0,65726.52589630656,6.539481688302437,2022-02-16,31106.1,2.9,Medium
1323,Employee_323,HR,49.0,47331.04665853321,3.855722562920919,2022-02-20,28945.21,2.9,Low
1324,Employee_324,Engineering,22.0,76236.49645519874,6.681325153171387,2022-02-25,29522.67,2.9,Medium
1325,Employee_325,Support,57.0,43624.916396304376,6.3874350758199325,2022-03-02,41688.26,2.8,Medium
1326,Employee_326,HR,42.0,57599.21002764291,6.778808221102918,2022-03-07,46675.54,2.8,Medium
1327,Employee_327,Marketing,56.0,45272.88262894971,6.519988186485044,2022-03-11,8618.39,2.8,Medium
1328,Employee_328,Marketing,34.0,79921.6434413789,5.775614137979433,2022-03-16,61192.51,2.8,Medium
1329,Employee_329,Engineering,31.0,100774.6624651241,8.359330279844968,2022-03-21,60125.51,2.8,High
1330,Employee_330,Sales,31.0,52521.19397882405,5.665995421027845,2022-03-25,5040.18,2.8,Medium
1331,Employee_331,Engineering,34.0,88116.33425047813,6.906375162249568,2022-03-30,56288.9,2.8,Medium
1332,Employee_332,Finance,58.0,61970.54702664828,6.700200901563896,2022-04-04,55828.28,2.7,Medium
1333,Employee_333,Sales,59.0,55890.47456560186,4.486320986276259,2022-04-08,40006.68,2.7,Medium
1334,Employee_334,Sales,45.0,52247.16876723577,6.616709045732993,2022-04-13,20542.47,2.7,Medium
1335,Employee_335,Sales,23.0,66406.0330633915,7.059713659439603,2022-04-18,55228.42,2.7,High
1336,Employee_336,Sales,43.0,50884.29006036845,5.839681989259936,2022-04-22,36381.53,2.7,Medium
1337,Employee_337,Finance,38.0,76066.0217273379,6.161743461313822,2022-04-27,48233.18,2.7,Medium
1338,Employee_338,HR,57.0,49652.90138990156,5.85380519491839,2022-05-02,73288.02,2.7,Medium
1339,Employee_339,Engineering,35.0,93236.03228876484,7.380835752904235,2022-05-07,43777.55,2.7,High
1340,Employee_340,Sales,31.0,52239.32277284341,6.728831909329435,2022-05-11,26246.73,2.6,Medium
1341,Employee_341,Engineering,56.0,98492.58649499544,6.470347600148269,2022-05-16,34964.04,2.6,Medium
1342,Employee_342,Engineering,46.0,88116.33425047813,4.195619828466985,2022-05-21,28158.32,2.6,Medium
1343,Employee_343,Sales,24.0,60519.14830986573,7.017622536618715,2022-05-25,46502.35,2.6,High
1344,Employee_344,Engineering,59.0,97290.17192579406,7.449929025056372,2022-05-30,27908.99,2.6,High
1345,Employee_345,Engineering,38.0,78667.57466948337,8.883993861644623,2022-06-04,32907.23,2.6,High
1346,Employee_346,Marketing,33.0,63878.94915490775,7.807097052402945,2022-06-08,20733.54,2.6,High
1347,Employee_347,Marketing,45.0,74990.4212098504,3.900756478619319,2022-06-13,38018.69,2.6,Low
1348,Employee_348,Sales,50.0,60896.85480423397,6.412486838739662,2022-06-18,42651.32,2.5,Medium
1349,Employee_349,Engineering,46.0,77631.38996638171,8.098632041316558,2022-06-22,-271.82,2.5,High
1350,Employee_350,Marketing,57.0,59402.80188421098,6.905463379563005,2022-06-27,43893.6,2.5,Medium
1351,Employee_351,Marketing,47.0,64499.73526007651,6.062952436170873,2022-07-02,39314.5,2.5,Medium
1352,Employee_352,Finance,59.0,72454.59275308895,6.8959032782338685,2022-07-07,28525.12,2.5,Medium
1353,Employee_353,HR,22.0,33700.745639319764,4.251469989479784,2022-07-11,70429.43,2.5,Medium
1354,Employee_354,Sales,41.0,51206.82557876168,6.527476273879268,2022-07-16,54377.15,2.5,Medium
1355,Employee_355,Sales,49.0,46110.01110438757,5.179798496731513,2022-07-21,23553.96,2.5,Medium
1356,Employee_356,Marketing,37.0,59828.53162332038,5.961991352450307,2022-07-25,52573.55,2.4,Medium
1357,Employee_357,Sales,38.0,35903.144230044534,6.287838985044887,2022-07-30,40110.83,2.4,Medium
1358,Employee_358,Marketing,49.0,66776.41275043387,4.948750983783421,2022-08-04,41980.31,2.4,Medium
1359,Employee_359,Support,33.0,37384.73957647972,7.551210689526894,2022-08-08,45421.63,2.4,High
1360,Employee_360,Marketing,48.0,71949.02684017627,5.963233400380499,2022-08-13,45075.2,2.4,Medium
1361,Employee_361,Engineering,51.0,88116.33425047813,6.224854945847784,2022-08-18,8712.76,2.4,Medium
1362,Employee_362,Marketing,55.0,59695.33144338615,3.8840046317568935,2022-08-23,37196.96,2.4,Low
1363,Employee_363,Engineering,58.0,87923.58145563699,6.975935009088935,2022-08-27,36416.31,2.4,Medium
1364,Employee_364,Marketing,27.0,51742.083718796726,7.756860089859702,2022-09-01,61452.33,2.3,High
1365,Employee_365,Support,28.0,74667.35354727192,6.711405353536375,2022-09-06,45005.92,2.3,Medium
1366,Employee_366,Engineering,53.0,84049.60586391258,4.037145213431229,2022-09-10,35535.84,2.3,Medium
1367,Employee_367,Support,53.0,57282.258269587925,7.031087510593459,2022-09-15,45195.61,2.3,High
1368,Employee_368,Support,46.0,31876.45264723926,7.526038599849577,2022-09-20,55350.78,2.3,High
1369,Employee_369,Sales,54.0,59465.57669311793,4.048493986434538,2022-09-24,37231.23,2.3,Medium
1370,Employee_370,Sales,28.0,60746.465967182026,4.627861026516589,2022-09-29,29527.07,2.3,Medium
1371,Employee_371,Sales,33.0,54709.87627482245,5.304209476273849,2022-10-04,35864.47,2.2,Medium
1372,Employee_372,Sales,37.0,48147.943364325125,4.426881431420213,2022-10-08,54110.44,2.2,Medium
1373,Employee_373,Sales,37.0,51840.13716863244,4.6162286585181285,2022-10-13,47442.47,2.2,Medium
1374,Employee_374,HR,57.0,45160.52597632256,2.6168453573204618,2022-10-18,40664.02,2.2,Low
1375,Employee_375,Sales,34.0,83824.31538202547,8.324801190210074,2022-10-23,42873.09,2.2,High
1376,Employee_376,Engineering,28.0,89728.76292666217,6.494518900637561,2022-10-27,31603.86,2.2,Medium
1377,Employee_377,Finance,57.0,76298.66534396741,3.766659467492903,2022-11-01,37090.76,2.2,Low
1378,Employee_378,Sales,30.0,76379.5010851044,9.25476869418959,2022-11-06,30050.44,2.2,High
1379,Employee_379,Finance,53.0,59484.17598430983,7.995847271611222,2022-11-10,35578.31,2.1,High
1380,Employee_380,Engineering,32.0,90451.92279801524,4.896237815230591,2022-11-15,60192.67,2.1,Medium
1381,Employee_381,Sales,29.0,51769.76641982333,7.588311207456676,2022-11-20,23831.92,2.1,High
1382,Employee_382,HR,54.0,48966.33865419963,5.088820225223563,2022-11-24,29669.24,2.1,Medium
1383,Employee_383,Marketing,44.0,57851.85639459018,6.062952436170873,2022-11-29,21185.52,2.1,Medium
1384,Employee_384,Finance,46.0,72454.59275308895,4.307230546090507,2022-12-04,41838.92,2.1,Medium
1385,Employee_385,HR,29.0,52344.9234199596,9.438623456191394,2022-12-09,37198.42,2.1,High
1386,Employee_386,Finance,43.0,57248.40667100679,4.9183944925554925,2022-12-13,30735.86,2.1,Medium
1387,Employee_387,Engineering,25.0,101866.59284770822,6.783003176620605,2022-12-18,66425.33,2.0,Medium
1388,Employee_388,Sales,24.0,62479.71767985525,5.342079802797022,2022-12-23,35757.3,2.0,Medium
1389,Employee_389,Finance,50.0,64078.44620363181,8.495895706036181,2022-12-27,59340.95,2.0,High
1390,Employee_390,Finance,50.0,64660.20014351368,8.5629319763098,2023-01-01,54520.1,2.0,High
1391,Employee_391,Support,55.0,48306.12674817904,8.611700109303362,2023-01-06,36865.69,2.0,High
1392,Employee_392,Engineering,55.0,80417.45621272581,6.955533333157723,2023-01-10,71652.03,2.0,Medium
1393,Employee_393,Engineering,49.0,111743.76148961844,6.095200892967017,2023-01-15,44028.01,2.0,Medium
1394,Employee_394,Finance,34.0,74295.10874430122,7.456530581158688,2023-01-20,62695.14,2.0,High
1395,Employee_395,Engineering,36.0,94719.15781660411,6.225393692443103,2023-01-24,60948.95,1.9,Medium
1396,Employee_396,Support,44.0,53177.34096428743,8.37747998082832,2023-01-29,46219.72,1.9,High
1397,Employee_397,Finance,47.0,63046.44071115916,7.326175115606,2023-02-03,51266.96,1.9,High
1398,Employee_398,Engineering,25.0,103068.11978141728,5.679507621956978,2023-02-08,49361.07,1.9,Medium
1399,Employee_399,Finance,47.0,71374.40039458557,7.490458723985103,2023-02-12,22836.08,1.9,High
1400,Employee_400,Finance,30.0,81401.74565198598,7.593138957665189,2023-02-17,40859.36,1.9,High
1401,Employee_401,Sales,26.0,53996.4366949649,1.7208838296888285,2023-02-22,56113.71,1.9,Low
1402,Employee_402,Support,53.0,60807.33872077423,7.991771895482905,2023-02-26,62892.79,1.8,High
1403,Employee_403,Marketing,41.0,64816.12352429748,5.593112493254565,2023-03-03,29190.4,1.8,Medium
1404,Employee_404,Finance,32.0,96190.08429012504,5.980440533008742,2023-03-08,47932.47,1.8,Medium
1405,Employee_405,Engineering,36.0,85565.74059813324,4.513396123466048,2023-03-12,42263.05,1.8,Medium
1406,Employee_406,Finance,53.0,72454.59275308895,5.9198652942064,2023-03-17,38231.89,1.8,Medium
1407,Employee_407,Engineering,49.0,77621.0850375581,6.10114362200793,2023-03-22,45340.04,1.8,Medium
1408,Employee_408,Sales,43.0,48648.42114944536,3.634228024183998,2023-03-27,43269.96,1.8,Low
1409,Employee_409,Support,38.0,52424.23857417487,6.65598368302744,2023-03-31,48121.11,1.8,Medium
1410,Employee_410,Sales,47.0,68551.89325047401,7.542731761813309,2023-04-05,61625.75,1.7,High
1411,Employee_411,Engineering,28.0,125580.12422064866,10.0,2023-04-10,51761.91,1.7,High
1412,Employee_412,Support,47.0,43840.45312052135,4.326987402188372,2023-04-14,44658.87,1.7,Medium
1413,Employee_413,Support,46.0,33801.43910825283,4.915653675245935,2023-04-19,67969.38,1.7,Medium
1414,Employee_414,Marketing,31.0,69039.9091245269,6.844489915271064,2023-04-24,56648.94,1.7,Medium
1415,Employee_415,Marketing,40.0,46466.07335398433,7.044417662986625,2023-04-28,38614.02,1.7,High
1416,Employee_416,Engineering,32.0,96771.32865632084,5.882230611058321,2023-05-03,21743.19,1.7,Medium
1417,Employee_417,Engineering,34.0,83972.93140567052,7.496608628270103,2023-05-08,25182.54,1.7,High
1418,Employee_418,Engineering,29.0,92539.13964456473,3.2209135075135467,2023-05-12,53998.49,1.6,Low
1419,Employee_419,HR,25.0,49920.158544425154,4.774605371615971,2023-05-17,36193.21,1.6,Medium
1420,Employee_420,Finance,52.0,68671.19885103164,6.456526459052913,2023-05-22,24879.17,1.6,Medium
1421,Employee_421,Finance,49.0,81194.54901194345,4.44349070346536,2023-05-27,28628.72,1.6,Medium
1422,Employee_422,Finance,32.0,80477.9025834298,4.762189339021415,2023-05-31,29689.24,1.6,Medium
1423,Employee_423,Sales,22.0,32628.021660290862,4.089735786645634,2023-06-05,52759.72,1.6,Medium
1424,Employee_424,Engineering,59.0,79180.79104757313,6.616198040252392,2023-06-10,37648.87,1.6,Medium
1425,Employee_425,Sales,45.0,36258.31766325434,2.2189686212017827,2023-06-14,19414.38,1.6,Low
1426,Employee_426,Marketing,52.0,84020.84523036162,7.456489804761673,2023-06-19,40465.67,1.5,High
1427,Employee_427,Engineering,47.0,88735.29689475209,7.486210765466813,2023-06-24,43333.99,1.5,High
1428,Employee_428,Finance,26.0,91369.9505555997,6.776079715136548,2023-06-28,32809.95,1.5,Medium
1429,Employee_429,Engineering,41.0,88116.33425047813,4.466983287285999,2023-07-03,57338.28,1.5,Medium
1430,Employee_430,Sales,32.0,48126.77890541769,6.258995869108745,2023-07-08,33685.92,1.5,Medium
1431,Employee_431,Sales,41.0,64605.97890119167,6.192132365977424,2023-07-13,56625.07,1.5,Medium
1432,Employee_432,Finance,59.0,72151.2952531202,8.19331443451713,2023-07-17,48951.74,1.5,High
1433,Employee_433,Marketing,48.0,66394.3187137615,4.652596417486422,2023-07-22,53899.08,1.4,Medium
1434,Employee_434,Sales,41.0,39954.30119448091,5.170248826976418,2023-07-27,23521.74,1.4,Medium
1435,Employee_435,Sales,36.0,71521.64191454716,7.134611658168384,2023-07-31,41474.65,1.4,High
1436,Employee_436,HR,53.0,59324.19314908747,5.898528579684684,2023-08-05,39207.58,1.4,Medium
1437,Employee_437,Sales,42.0,59819.50606589768,1.9340513088586928,2023-08-10,18669.9,1.4,Low
1438,Employee_438,Finance,26.0,61772.67662701831,5.3472764692771255,2023-08-14,56575.91,1.4,Medium
1439,Employee_439,HR,27.0,49920.158544425154,7.544545556932267,2023-08-19,27738.99,1.4,High
1440,Employee_440,Sales,59.0,51502.12025207812,6.992269791792932,2023-08-24,30856.48,1.4,Medium
1441,Employee_441,Sales,43.0,35194.10547954686,5.541872997232643,2023-08-28,24800.26,1.3,Medium
1442,Employee_442,Support,39.0,44394.92577934215,4.322952751443273,2023-09-02,50517.79,1.3,Medium
1443,Employee_443,Engineering,35.0,88119.23522132968,6.49892595475421,2023-09-07,17111.05,1.3,Medium
1444,Employee_444,Engineering,31.0,102748.81811850144,5.777284173611715,2023-09-12,49268.12,1.3,Medium
1445,Employee_445,Finance,34.0,43186.88269222957,5.189568493534479,2023-09-16,55667.71,1.3,Medium
1446,Employee_446,Support,52.0,47822.39794625641,6.323377414415393,2023-09-21,48057.68,1.3,Medium
1447,Employee_447,Support,51.0,31133.183422731392,3.842096264211512,2023-09-26,50689.43,1.3,Low
1448,Employee_448,Finance,24.0,73830.68010634655,4.852850246281973,2023-09-30,51393.2,1.3,Medium
1449,Employee_449,Engineering,51.0,94491.36066692768,6.757101714978659,2023-10-05,25758.64,1.2,Medium
1450,Employee_450,Sales,27.0,53957.862674437696,5.616223490789132,2023-10-10,61521.02,1.2,Medium
1451,Employee_451,Finance,50.0,79687.517497733,5.223953728900957,2023-10-14,33098.86,1.2,Medium
1452,Employee_452,Marketing,29.0,45050.80729080361,3.8682950799499314,2023-10-19,39004.19,1.2,Low
1453,Employee_453,Engineering,54.0,103292.6454033804,6.208885998189697,2023-10-24,43570.665,1.2,Medium
1454,Employee_454,Support,38.0,36503.05360567031,7.92730987236083,2023-10-29,47373.13,1.2,High
1455,Employee_455,Sales,32.0,36329.21619412125,4.277343761388124,2023-11-02,31929.44,1.2,Medium
1456,Employee_456,Engineering,34.0,86731.2483540023,5.815533110313732,2023-11-07,41003.74,1.2,Medium
1457,Employee_457,Sales,32.0,29858.109727840176,4.895371917926274,2023-11-12,21469.84,1.1,Medium
1458,Employee_458,Engineering,52.0,93050.08670695442,4.455964748109807,2023-11-16,57469.98,1.1,Medium
1459,Employee_459,Sales,49.0,51888.994689037296,3.200201008687822,2023-11-21,50061.11,1.1,Low
1460,Employee_460,Sales,27.0,69804.24305651244,5.200251050722025,2023-11-26,35616.1,1.1,Medium
1461,Employee_461,Sales,37.0,62787.09052608395,6.759970593013652,2023-11-30,32962.76,1.1,Medium
1462,Employee_462,Marketing,25.0,43296.04395374388,5.295798784560308,2023-12-05,49669.42,1.1,Medium
1463,Employee_463,HR,56.0,39939.35010658538,6.5505773590558665,2023-12-10,29390.6,1.1,Medium
1464,Employee_464,Marketing,47.0,66247.97304641051,6.4575234947592,2023-12-14,41880.48,1.1,Medium
1465,Employee_465,Support,33.0,55164.948119820416,6.343923468787216,2023-12-19,57420.98,1.0,Medium
1466,Employee_466,Engineering,32.0,104670.01097864256,5.827482136544437,2023-12-24,27831.14,1.0,Medium
1467,Employee_467,Engineering,58.0,104574.11142366416,8.055615755977248,2023-12-29,45529.01,1.0,High
1468,Employee_468,Finance,46.0,68925.72867702514,4.567516225770182,2024-01-02,44735.88,1.0,Medium
1469,Employee_469,Sales,41.0,59351.86746701402,4.55199409740667,2024-01-07,38539.95,1.0,Medium
1470,Employee_470,Support,40.0,60584.86204732556,7.629826378448433,2024-01-12,32443.16,1.0,High
1471,Employee_471,Sales,44.0,51360.29845676862,3.8182789568579487,2024-01-16,58221.96,1.0,Low
1472,Employee_472,Support,59.0,49556.71424328149,9.85002221015202,2024-01-21,31036.47,0.9,High
1473,Employee_473,Sales,39.0,53996.4366949649,5.923861603030924,2024-01-26,12819.42,0.9,Medium
1474,Employee_474,Finance,47.0,63388.62262641487,6.191290305808073,2024-01-30,49608.0,0.9,Medium
1475,Employee_475,Marketing,27.0,60580.62141942964,4.816401334186401,2024-02-04,21980.45,0.9,Medium
1476,Employee_476,Support,25.0,36749.4785839249,5.114576662833926,2024-02-09,50378.22,0.9,Medium
1477,Employee_477,Sales,50.0,53429.00832676301,5.28131474101462,2024-02-14,60023.55,0.9,Medium
1478,Employee_478,Marketing,55.0,47580.54162561441,4.566274599777758,2024-02-18,49446.25,0.9,Medium
1479,Employee_479,Support,41.0,45386.59902825684,6.835445994955313,2024-02-23,56071.17,0.9,Medium
1480,Employee_480,Marketing,37.0,65380.68352339034,5.594670118831595,2024-02-28,70300.74,0.8,Medium
1481,Employee_481,Marketing,23.0,52934.83756551845,7.172993721902195,2024-03-03,54501.41,0.8,High
1482,Employee_482,HR,55.0,50111.50103037095,10.0,2024-03-08,44958.6,0.8,High
1483,Employee_483,Engineering,29.0,91672.11112345518,5.640293695952935,2024-03-13,64509.22,0.8,Medium
1484,Employee_484,Marketing,34.0,65430.41870185602,6.499994205457737,2024-03-17,66321.63,0.8,Medium
1485,Employee_485,Marketing,29.0,58397.04190433741,6.489075180965132,2024-03-22,66531.58,0.8,Medium
1486,Employee_486,Support,51.0,58030.39610241367,9.368777024010958,2024-03-27,32617.85,0.8,High
1487,Employee_487,Sales,53.0,29788.973662576987,5.6055862347645045,2024-03-31,19689.72,0.8,Medium
1488,Employee_488,Engineering,57.0,125253.03416601328,6.519126328813121,2024-04-05,31702.12,0.7,Medium
1489,Employee_489,Support,51.0,34546.3948315498,3.577808983138933,2024-04-10,50554.62,0.7,Low
1490,Employee_490,Finance,22.0,74840.68028024893,6.155058092864095,2024-04-15,42387.38,0.7,Medium
1491,Employee_491,Engineering,38.0,78738.38507752982,4.764348925295668,2024-04-19,36902.79,0.7,Medium
1492,Employee_492,Marketing,41.0,67731.21791411162,9.401574829655583,2024-04-24,48407.22,0.7,High
1493,Employee_493,Engineering,45.0,93318.82983113913,8.820735122572405,2024-04-29,17937.92,0.7,High
1494,Employee_494,Sales,43.0,47191.43755185892,4.0580126357075486,2024-05-03,42117.54,0.7,Medium
1495,Employee_495,Engineering,50.0,102877.04814492376,5.57771225192242,2024-05-08,56776.86,0.7,Medium
1496,Employee_496,Engineering,43.0,88032.46944477694,6.012278634069176,2024-05-13,48239.73,0.6,Medium
1497,Employee_497,Marketing,30.0,66566.59125668404,8.424169196672347,2024-05-17,38681.63,0.6,High
1498,Employee_498,Sales,58.0,43994.08233764757,5.535223821438955,2024-05-22,63960.59,0.6,Medium
1499,Employee_499,Support,31.0,44629.34837314104,6.5822323948454144,2024-05-27,39007.85,0.6,Medium
1500,Employee_500,Support,57.0,45386.59902825684,7.113721645455176,2024-06-01,30203.63,0.6,High
