EmployeeID,Name,Department,Age,Salary,PerformanceScore,JoinDate,MonthlySales
1317,Employee_317,engineering,57.0,75241.56746111023,6.131242232356404,2022-01-23,41586.24
1318,Employee_318,sales,39.0,52867.11614215113,6.114904794947722,2022-01-28,17091.7
1319,Employee_319,SALES,24.0,62783.63601665153,5.663465103520931,2022-02-02,18735.64
1320,Employee_320,Engg,49.0,101847.7067910795,6.095200892967017,2022-02-06,48997.89
1321,Employee_321,marketing,,73462.23827312217,6.988817725951836,02-11-2022,37808.7
1322,Employee_322,hr,42.0,65726.52589630656,6.539481688302437,16/02/2022,31106.1
1323,Employee_323,HR,49.0,47331.04665853321,3.855722562920919,02-20-2022,28945.21
1324,Employee_324,engineering,22.0,76236.49645519874,6.681325153171387,2022-02-25,29522.67
1325,Employee_325,support,57.0,43624.916396304376,6.3874350758199325,2022-03-02,41688.26
1326,Employee_326,hr,42.0,57599.21002764291,6.778808221102918,2022-03-07,46675.54
1327,Employee_327,Marketing,56.0,45272.88262894971,6.519988186485044,2022-03-11,8618.39
1328,Employee_328,marketing,34.0,79921.6434413789,5.775614137979433,16/03/2022,61192.51
1329,Employee_329,Engineering,31.0,100774.6624651241,8.359330279844968,2022-03-21,60125.51
1330,Employee_330,sales,31.0,52521.19397882405,5.665995421027845,25/03/2022,5040.18
1331,Employee_331,Engg,34.0,,6.906375162249568,2022-03-30,56288.9
1332,Employee_332,Finance,58.0,61970.54702664828,6.700200901563896,04/04/2022,55828.28
1333,Employee_333,sales,59.0,55890.474565601864,4.486320986276259,04-08-2022,40006.68
1334,Employee_334,SALES,45.0,52247.16876723577,6.616709045732993,2022-04-13,20542.47
1335,Employee_335,Sales,23.0,66406.0330633915,7.059713659439603,18/04/2022,55228.42
1336,Employee_336,Sales,43.0,50884.290060368454,5.839681989259936,04-22-2022,36381.53
1337,Employee_337,finance,38.0,76066.0217273379,6.161743461313822,2022-04-27,48233.18
1338,Employee_338,hr,57.0,49652.90138990156,5.85380519491839,2022-05-02,73288.02
1339,Employee_339,engineering,35.0,93236.03228876485,7.380835752904235,2022-05-07,43777.55
1340,Employee_340,SALES,31.0,52239.32277284341,6.728831909329435,11/05/2022,26246.73
1341,Employee_341,Engineering,56.0,98492.58649499544,6.470347600148269,16/05/2022,34964.04
1342,Employee_342,Engineering,46.0,,4.195619828466985,05-21-2022,28158.32
1343,Employee_343,SALES,24.0,60519.14830986573,7.017622536618715,25/05/2022,46502.35
1344,Employee_344,Engineering,59.0,97290.17192579406,7.449929025056372,30/05/2022,27908.99
1345,Employee_345,engineering,38.0,78667.57466948337,8.883993861644623,2022-06-04,32907.23
1346,Employee_346,marketing,33.0,63878.94915490775,7.807097052402945,2022-06-08,20733.54
1347,Employee_347,marketing,45.0,74990.4212098504,3.9007564786193187,2022-06-13,38018.69
1348,Employee_348,sales,50.0,60896.85480423397,6.412486838739662,2022-06-18,42651.32
1349,Employee_349,Engineering,46.0,77631.38996638171,8.098632041316558,2022-06-22,-271.82
1350,Employee_350,marketing,57.0,59402.80188421098,6.905463379563005,2022-06-27,43893.6
1351,Employee_351,Marketing,47.0,64499.73526007651,,2022-07-02,39314.5
1352,Employee_352,Finance,59.0,,6.8959032782338685,07-07-2022,28525.12
1353,Employee_353,HR,22.0,33700.745639319764,4.251469989479784,07-11-2022,70429.43
1354,Employee_354,SALES,41.0,51206.82557876168,6.527476273879268,07-16-2022,54377.15
1355,Employee_355,SALES,49.0,46110.01110438757,5.179798496731513,07-21-2022,23553.96
1356,Employee_356,Marketing,37.0,59828.53162332038,5.961991352450307,2022-07-25,52573.55
1357,Employee_357,sales,38.0,35903.144230044534,6.287838985044887,07-30-2022,
1358,Employee_358,marketing,49.0,66776.41275043387,4.948750983783421,2022-08-04,41980.31
1359,Employee_359,support,33.0,37384.73957647972,7.551210689526894,08-08-2022,45421.63
1360,Employee_360,marketing,48.0,71949.02684017627,5.963233400380499,13/08/2022,45075.2
1361,Employee_361,Engineering,51.0,,6.224854945847784,08-18-2022,8712.76
1362,Employee_362,Marketing,55.0,59695.33144338615,3.8840046317568935,08-23-2022,37196.96
1363,Employee_363,engineering,58.0,87923.58145563699,6.975935009088935,2022-08-27,36416.31
1364,Employee_364,marketing,27.0,51742.083718796726,7.756860089859702,09-01-2022,61452.33
1365,Employee_365,support,28.0,74667.35354727192,6.711405353536375,06/09/2022,45005.92
1366,Employee_366,Engineering,53.0,84049.60586391258,4.037145213431229,2022-09-10,35535.84
1367,Employee_367,support,53.0,57282.258269587925,7.031087510593459,2022-09-15,
1368,Employee_368,support,46.0,31876.45264723926,7.526038599849577,09-20-2022,55350.78
1369,Employee_369,Sales,54.0,59465.57669311793,4.048493986434538,2022-09-24,37231.23
1370,Employee_370,SALES,28.0,60746.465967182026,4.627861026516589,2022-09-29,29527.07
1371,Employee_371,Sales,33.0,54709.87627482245,5.304209476273849,2022-10-04,35864.47
1372,Employee_372,Sales,37.0,48147.943364325125,4.426881431420213,2022-10-08,54110.44
1373,Employee_373,Sales,37.0,51840.137168632435,4.6162286585181285,2022-10-13,47442.47
1374,Employee_374,HR,57.0,45160.525976322555,2.6168453573204618,2022-10-18,40664.02
1375,Employee_375,SALES,34.0,83824.31538202547,8.324801190210074,23/10/2022,42873.09
1376,Employee_376,Engg,28.0,89728.76292666217,6.494518900637561,10-27-2022,31603.86
1377,Employee_377,finance,57.0,76298.66534396741,3.766659467492903,01/11/2022,37090.76
1378,Employee_378,sales,30.0,76379.5010851044,9.25476869418959,2022-11-06,30050.44
1379,Employee_379,Finance,53.0,59484.175984309826,7.995847271611222,2022-11-10,35578.31
1380,Employee_380,Engg,32.0,90451.92279801525,4.896237815230591,11-15-2022,60192.67
1381,Employee_381,sales,29.0,51769.76641982333,7.588311207456676,20/11/2022,23831.92
1382,Employee_382,Human Resources,54.0,48966.33865419963,5.088820225223563,11-24-2022,29669.24
1383,Employee_383,Marketing,44.0,57851.85639459018,,29/11/2022,21185.52
1384,Employee_384,Finance,46.0,,4.307230546090507,2022-12-04,
1385,Employee_385,hr,29.0,52344.923419959596,9.438623456191394,12-09-2022,37198.42
1386,Employee_386,finance,43.0,57248.406671006785,4.9183944925554925,12-13-2022,30735.86
1387,Employee_387,engineering,25.0,101866.59284770822,6.783003176620605,2022-12-18,66425.33
1388,Employee_388,sales,24.0,62479.71767985525,5.342079802797022,12-23-2022,35757.3
1389,Employee_389,Finance,50.0,64078.44620363181,8.495895706036181,27/12/2022,59340.95
1390,Employee_390,finance,50.0,64660.200143513684,8.5629319763098,01/01/2023,54520.1
1391,Employee_391,Support,55.0,48306.126748179035,8.611700109303362,06/01/2023,36865.69
1392,Employee_392,Engineering,55.0,80417.45621272581,6.955533333157723,10/01/2023,71652.03
1393,Employee_393,engineering,49.0,111743.76148961845,,2023-01-15,44028.01
1394,Employee_394,finance,34.0,74295.10874430122,7.456530581158688,01-20-2023,62695.14
1395,Employee_395,Engg,36.0,94719.15781660413,6.225393692443103,24/01/2023,60948.95
1396,Employee_396,Support,44.0,53177.34096428743,8.37747998082832,2023-01-29,46219.72
1397,Employee_397,Finance,47.0,63046.44071115916,7.326175115606,02-03-2023,51266.96
1398,Employee_398,engineering,25.0,103068.11978141729,5.679507621956978,02-08-2023,49361.07
1399,Employee_399,finance,47.0,71374.40039458557,7.490458723985103,2023-02-12,22836.08
1400,Employee_400,finance,30.0,81401.74565198598,7.5931389576651895,2023-02-17,40859.36
1401,Employee_401,Sales,26.0,-1.0,1.7208838296888285,22/02/2023,56113.71
1402,Employee_402,support,53.0,60807.33872077423,7.991771895482905,02-26-2023,62892.79
1403,Employee_403,Marketing,41.0,64816.12352429748,5.593112493254565,03-03-2023,29190.4
1404,Employee_404,Finance,32.0,96190.08429012504,5.980440533008742,2023-03-08,47932.47
1405,Employee_405,Engineering,36.0,85565.74059813324,4.513396123466048,03-12-2023,42263.05
1406,Employee_406,finance,53.0,72454.59275308895,5.9198652942064,17/03/2023,38231.89
1407,Employee_407,engineering,49.0,77621.0850375581,6.10114362200793,03-22-2023,45340.04
1408,Employee_408,SALES,43.0,48648.42114944536,3.634228024183998,2023-03-27,43269.96
1409,Employee_409,Support,38.0,52424.238574174866,6.65598368302744,2023-03-31,48121.11
1410,Employee_410,Sales,47.0,68551.89325047401,7.542731761813309,05/04/2023,61625.75
1411,Employee_411,Engineering,28.0,125580.12422064866,10.0,10/04/2023,51761.91
1412,Employee_412,Support,47.0,43840.45312052135,4.326987402188372,04-14-2023,44658.87
1413,Employee_413,Support,46.0,33801.43910825283,4.915653675245935,04-19-2023,67969.38
1414,Employee_414,marketing,31.0,69039.9091245269,6.844489915271064,2023-04-24,56648.94
1415,Employee_415,marketing,40.0,46466.07335398433,7.044417662986625,28/04/2023,38614.02
1416,Employee_416,engineering,32.0,96771.32865632084,5.882230611058321,03/05/2023,21743.19
1417,Employee_417,Engineering,34.0,83972.93140567052,7.496608628270103,08/05/2023,25182.54
1418,Employee_418,Engineering,29.0,92539.13964456473,3.2209135075135467,05-12-2023,53998.49
1419,Employee_419,hr,25.0,,4.774605371615971,17/05/2023,
1420,Employee_420,Finance,52.0,68671.19885103164,6.456526459052913,2023-05-22,24879.17
1421,Employee_421,finance,49.0,81194.54901194345,4.4434907034653595,2023-05-27,28628.72
1422,Employee_422,finance,32.0,80477.9025834298,4.762189339021415,05-31-2023,29689.24
1423,Employee_423,SALES,22.0,32628.021660290866,4.089735786645634,06-05-2023,52759.72
1424,Employee_424,engineering,59.0,79180.79104757313,6.616198040252392,10/06/2023,37648.87
1425,Employee_425,SALES,45.0,36258.31766325434,2.2189686212017827,06-14-2023,19414.38
1426,Employee_426,Marketing,52.0,84020.84523036162,7.456489804761673,2023-06-19,40465.67
1427,Employee_427,engineering,47.0,88735.29689475209,7.486210765466813,24/06/2023,43333.99
1428,Employee_428,Finance,26.0,91369.9505555997,6.7760797151365475,2023-06-28,32809.95
1429,Employee_429,Engg,41.0,,4.466983287285999,03/07/2023,57338.28
1430,Employee_430,SALES,32.0,48126.77890541769,6.258995869108745,07-08-2023,33685.92
1431,Employee_431,SALES,,64605.97890119167,6.1921323659774234,13/07/2023,56625.07
1432,Employee_432,Finance,59.0,72151.2952531202,8.19331443451713,17/07/2023,48951.74
1433,Employee_433,Marketing,48.0,66394.3187137615,4.652596417486422,2023-07-22,53899.08
1434,Employee_434,Sales,,39954.30119448091,5.170248826976418,2023-07-27,23521.74
1435,Employee_435,Sales,36.0,71521.64191454716,7.134611658168384,31/07/2023,41474.65
1436,Employee_436,Human Resources,53.0,59324.19314908747,5.898528579684684,08-05-2023,39207.58
1437,Employee_437,SALES,42.0,59819.50606589768,1.9340513088586926,08-10-2023,18669.9
1438,Employee_438,finance,26.0,61772.67662701831,5.3472764692771255,2023-08-14,56575.91
1439,Employee_439,hr,27.0,,7.544545556932267,08-19-2023,27738.99
1440,Employee_440,Sales,59.0,51502.120252078115,6.992269791792932,2023-08-24,30856.48
1441,Employee_441,SALES,43.0,35194.10547954686,5.541872997232643,08-28-2023,24800.26
1442,Employee_442,Support,39.0,44394.92577934215,4.322952751443273,02/09/2023,50517.79
1443,Employee_443,Engg,35.0,88119.23522132968,6.49892595475421,2023-09-07,17111.05
1444,Employee_444,engineering,31.0,102748.81811850144,5.777284173611715,2023-09-12,49268.12
1445,Employee_445,finance,34.0,43186.88269222957,5.189568493534479,16/09/2023,55667.71
1446,Employee_446,Support,52.0,47822.39794625641,6.323377414415393,2023-09-21,48057.68
1447,Employee_447,Support,51.0,31133.183422731392,3.842096264211512,09-26-2023,50689.43
1448,Employee_448,Finance,24.0,73830.68010634655,4.852850246281973,09-30-2023,51393.2
1449,Employee_449,engineering,51.0,94491.36066692768,6.757101714978659,2023-10-05,25758.64
1450,Employee_450,SALES,27.0,53957.862674437696,5.616223490789132,10-10-2023,61521.02
1451,Employee_451,Finance,50.0,79687.517497733,5.223953728900957,2023-10-14,33098.86
1452,Employee_452,Marketing,29.0,45050.80729080361,3.8682950799499314,19/10/2023,39004.19
1453,Employee_453,Engineering,54.0,103292.6454033804,6.208885998189697,2023-10-24,
1454,Employee_454,support,38.0,36503.053605670306,7.92730987236083,29/10/2023,47373.13
1455,Employee_455,sales,32.0,36329.216194121254,4.277343761388124,11-02-2023,31929.44
1456,Employee_456,Engg,34.0,86731.2483540023,5.815533110313732,07/11/2023,41003.74
1457,Employee_457,SALES,32.0,29858.109727840176,4.895371917926274,11-12-2023,21469.84
1458,Employee_458,Engineering,52.0,93050.08670695442,4.455964748109807,2023-11-16,57469.98
1459,Employee_459,sales,49.0,51888.994689037296,3.200201008687822,11-21-2023,50061.11
1460,Employee_460,Sales,27.0,69804.24305651244,5.200251050722025,2023-11-26,35616.1
1461,Employee_461,Sales,37.0,62787.09052608395,6.759970593013652,2023-11-30,32962.76
1462,Employee_462,Marketing,25.0,43296.04395374388,5.295798784560308,05/12/2023,49669.42
1463,Employee_463,HR,56.0,39939.35010658538,6.5505773590558665,10/12/2023,29390.6
1464,Employee_464,Marketing,47.0,66247.97304641051,6.4575234947592,14/12/2023,41880.48
1465,Employee_465,Support,33.0,55164.948119820416,6.3439234687872155,19/12/2023,57420.98
1466,Employee_466,Engineering,32.0,104670.01097864256,5.827482136544437,12-24-2023,27831.14
1467,Employee_467,engineering,58.0,104574.11142366417,8.055615755977248,12-29-2023,45529.01
1468,Employee_468,finance,46.0,68925.72867702514,4.567516225770182,01-02-2024,44735.88
1469,Employee_469,sales,,59351.867467014024,4.55199409740667,2024-01-07,38539.95
1470,Employee_470,support,40.0,60584.86204732556,7.629826378448433,01-12-2024,32443.16
1471,Employee_471,sales,44.0,51360.29845676862,3.8182789568579487,01-16-2024,58221.96
1472,Employee_472,Support,59.0,49556.71424328149,9.850022210152021,01-21-2024,31036.47
1473,Employee_473,SALES,39.0,,5.9238616030309235,26/01/2024,12819.42
1474,Employee_474,finance,47.0,63388.62262641487,6.191290305808073,01-30-2024,49608.0
1475,Employee_475,Marketing,27.0,60580.62141942964,4.816401334186401,2024-02-04,21980.45
1476,Employee_476,support,25.0,36749.4785839249,5.114576662833926,09/02/2024,50378.22
1477,Employee_477,sales,50.0,53429.00832676301,5.2813147410146195,2024-02-14,60023.55
1478,Employee_478,Marketing,55.0,47580.54162561441,4.566274599777758,02-18-2024,49446.25
1479,Employee_479,Support,,,6.835445994955313,23/02/2024,56071.17
1480,Employee_480,Marketing,37.0,65380.68352339034,5.594670118831595,2024-02-28,70300.74
1481,Employee_481,marketing,23.0,52934.83756551845,7.172993721902195,03-03-2024,54501.41
1482,Employee_482,HR,55.0,50111.50103037095,10.0,2024-03-08,44958.6
1483,Employee_483,Engg,29.0,91672.11112345518,5.640293695952935,2024-03-13,64509.22
1484,Employee_484,Marketing,34.0,65430.41870185602,6.499994205457737,2024-03-17,66321.63
1485,Employee_485,marketing,29.0,58397.04190433741,6.4890751809651315,03-22-2024,66531.58
1486,Employee_486,Support,51.0,58030.396102413666,9.368777024010958,03-27-2024,32617.85
1487,Employee_487,Sales,53.0,29788.973662576987,,2024-03-31,19689.72
1488,Employee_488,Engg,57.0,125253.03416601328,6.519126328813121,05/04/2024,31702.12
1489,Employee_489,support,51.0,34546.3948315498,3.5778089831389335,10/04/2024,50554.62
1490,Employee_490,finance,22.0,74840.68028024893,6.155058092864095,04-15-2024,42387.38
1491,Employee_491,Engineering,38.0,78738.38507752982,4.764348925295668,04-19-2024,36902.79
1492,Employee_492,marketing,41.0,67731.21791411162,9.401574829655583,04-24-2024,48407.22
1493,Employee_493,Engg,45.0,93318.82983113913,8.820735122572405,04-29-2024,17937.92
1494,Employee_494,SALES,43.0,47191.43755185892,4.0580126357075486,05-03-2024,42117.54
1495,Employee_495,Engg,50.0,102877.04814492376,5.57771225192242,08/05/2024,56776.86
1496,Employee_496,Engg,43.0,88032.46944477694,6.012278634069176,05-13-2024,48239.73
1497,Employee_497,marketing,30.0,66566.59125668404,8.424169196672347,2024-05-17,
1498,Employee_498,sales,58.0,43994.08233764757,5.535223821438955,2024-05-22,63960.59
1499,Employee_499,Support,31.0,44629.34837314104,,27/05/2024,39007.85
1500,Employee_500,Support,57.0,,7.113721645455176,2024-06-01,30203.63
1305,Employee_305,hr,30.0,28280.49318823153,7.097452694533251,28/11/2021,23454.65
1341,Employee_341,Engineering,56.0,98492.58649499544,6.470347600148269,16/05/2022,34964.04
1048,Employee_48,marketing,22.0,58025.57210340365,3.6020848267766636,09/08/2018,20117.35
1068,Employee_68,finance,58.0,76333.17713117992,7.476283640325287,11/11/2018,1624.47
1480,Employee_480,Marketing,37.0,65380.68352339034,5.594670118831595,2024-02-28,70300.74
